pd_id,party_clf_pdid
pd-377572616357769-3,DEM
pd-378013763048050-4,REP
pd-378017952681615-2,DEM
pd-378081716007249-4,REP
pd-378141545586252-3,REP
pd-378552398994776-3,DEM
pd-378564186275256-2,REP
pd-378647172509061-1,REP
pd-37872284007-1,DEM
pd-379533475544577-1,DEM
pd-379630042141834-1,DEM
pd-379656559474129-1,DEM
pd-379656559474129-2,DEM
pd-380314912386667-1,REP
pd-380419718638319-4,REP
pd-380554869398904-1,REP
pd-380609889458460-2,DEM
pd-380856668766941-4,DEM
pd-38091883105-4,REP
pd-381079851959941-1,DEM
pd-381322692424077-1,REP
pd-381961415567749-1,REP
pd-382030175687114-2,REP
pd-382454091949255-1,DEM
pd-382800005073685-1,DEM
pd-383010918792-1,DEM
pd-383095491885484-5,DEM
pd-383637542451520-2,DEM
pd-383677738397139-1,DEM
pd-383718308730306-1,REP
pd-383731591719202-1,REP
pd-383788515082270-1,DEM
pd-38393316826-1,DEM
pd-383956773922-1,REP
pd-384177048591863-1,DEM
pd-384237311728247-1,DEM
pd-384337492074290-4,DEM
pd-38446954722-1,DEM
pd-384533924985897-1,DEM
pd-384557995468219-1,REP
pd-384638645451471-2,OTHER
pd-384676518300585-3,DEM
pd-38471053686-7,DEM
pd-38510202419-1,DEM
pd-385626555597151-2,DEM
pd-385628488916063-1,REP
pd-385905831444318-1,DEM
pd-385941432055438-1,REP
pd-386232678417028-2,DEM
pd-386305465057247-1,DEM
pd-387052284815817-1,REP
pd-387252044657668-4,DEM
pd-387428371299026-1,REP
pd-387678984686596-4,DEM
pd-387859048341094-3,DEM
pd-387930604581997-1,REP
pd-388076585284592-1,DEM
pd-388475271497575-4,REP
pd-388547605724-2,DEM
pd-388840241730645-2,DEM
pd-38932542633-3,REP
pd-389944543080-1,REP
pd-390054311401148-1,DEM
pd-390095451076320-2,DEM
pd-390205147852699-1,DEM
pd-390205147852699-2,REP
pd-390237251441296-3,DEM
pd-390237251441296-4,DEM
pd-390345837830432-2,DEM
pd-390560688135747-1,DEM
pd-390883238440320-1,DEM
pd-391872261636792-2,DEM
pd-391880624260848-1,DEM
pd-391925025026-1,REP
pd-39197138659-1,DEM
pd-392422957893043-1,DEM
pd-393109894137247-1,DEM
pd-393312710717140-1,REP
pd-393368004100464-3,DEM
pd-393378807935125-2,DEM
pd-393420180684553-2,REP
pd-393553007327551-1,DEM
pd-393656900730519-7,DEM
pd-393932827634250-3,DEM
pd-39413568986-3,DEM
pd-39415627366-3,DEM
pd-39432041915-4,REP
pd-394382318084500-2,DEM
pd-394923003945856-1,DEM
pd-395280831060256-2,DEM
pd-395444527174371-1,DEM
pd-395511077198384-2,DEM
pd-395935471134251-3,DEM
pd-395998730952811-1,REP
pd-396171943766601-2,REP
pd-396253023894159-2,REP
pd-396542850837611-1,DEM
pd-396558163869852-1,DEM
pd-397016173666324-2,DEM
pd-39722379008-1,DEM
pd-397412160734406-3,DEM
pd-397577020294634-3,DEM
pd-397615670577582-4,DEM
pd-397792144320419-2,REP
pd-39799605202-1,REP
pd-398026240228728-2,DEM
pd-39813692310-8,DEM
pd-398216886929373-2,REP
pd-398561720230906-1,DEM
pd-398757490729-3,DEM
pd-398969540124972-2,REP
pd-398977847323767-3,DEM
pd-39897949829-4,DEM
pd-399060493533519-2,REP
pd-399174026949103-2,DEM
pd-399366360669553-1,DEM
pd-399686126718276-1,DEM
pd-399696653763321-2,DEM
pd-399779260747965-1,DEM
pd-399970973673536-3,DEM
pd-400836083800145-1,DEM
pd-40094923604-2,DEM
pd-40094923604-4,DEM
pd-401025113606192-2,DEM
pd-40102638699-4,DEM
pd-40102638699-5,DEM
pd-401177423341269-2,DEM
pd-401315636608365-1,DEM
pd-401429067253590-2,DEM
pd-401583820566367-2,DEM
pd-402208443629946-2,REP
pd-402208443629946-3,DEM
pd-402222617021408-2,DEM
pd-402233529856192-1,REP
pd-402405693876039-2,REP
pd-402721240123857-2,DEM
pd-402769570530755-1,REP
pd-402828789531-1,REP
pd-402929096808140-3,DEM
pd-402969533432277-3,REP
pd-403050016827205-3,REP
pd-403101946533928-1,REP
pd-403277726520949-1,REP
pd-403546393812395-3,DEM
pd-403546393812395-4,DEM
pd-403715869999642-1,DEM
pd-403716816314673-4,DEM
pd-404457103503808-1,DEM
pd-404668129572239-1,REP
pd-40491152079-4,DEM
pd-404929222888251-1,DEM
pd-404984609125-1,DEM
pd-405209453580678-2,REP
pd-405288733141951-1,OTHER
pd-405346683155169-2,DEM
pd-405355946226766-1,REP
pd-405469100189512-2,REP
pd-405511672970554-4,REP
pd-405583276143529-2,DEM
pd-406250659410174-2,DEM
pd-406348549806000-3,DEM
pd-406456986070332-1,REP
pd-406499432802163-2,REP
pd-406601156398065-1,REP
pd-407204500050956-2,DEM
pd-407664862957433-6,DEM
pd-407902639235640-1,DEM
pd-408050765885645-1,DEM
pd-408151323278508-2,DEM
pd-408239775866528-2,REP
pd-408250066356-4,REP
pd-408526523045391-3,REP
pd-409080845829193-3,REP
pd-40912053758-4,REP
pd-409140022453527-1,DEM
pd-409542725748605-1,REP
pd-409590122888732-1,REP
pd-409763992692023-2,DEM
pd-409992859190869-2,DEM
pd-410033700229-1,DEM
pd-410353089720802-1,DEM
pd-410595875750098-2,DEM
pd-410655439531430-1,DEM
pd-410695165995-3,DEM
pd-41070458548-3,REP
pd-410716949410054-1,REP
pd-410716949410054-2,REP
pd-410777099073557-1,REP
pd-411278849271529-4,DEM
pd-411543762644023-1,DEM
pd-411606772641925-2,DEM
pd-411872890999-1,DEM
pd-412078182198838-2,DEM
pd-412243638867881-1,DEM
pd-412282145878939-1,DEM
pd-412282145878939-3,DEM
pd-412739549455010-1,DEM
pd-41309865723-4,DEM
pd-413102178734905-3,REP
pd-413183396150259-2,DEM
pd-413624532105681-1,REP
pd-414078992346640-3,DEM
pd-414136195327609-2,DEM
pd-414172948716064-1,DEM
pd-41441231960-4,DEM
pd-41441231960-5,DEM
pd-414507242439358-2,DEM
pd-41458388047-2,REP
pd-415184108572146-2,DEM
pd-415495255196708-4,DEM
pd-415923555151729-2,REP
pd-415923555151729-4,REP
pd-415923555151729-5,REP
pd-415923555151729-6,REP
pd-416073222061770-1,DEM
pd-416172705432038-2,DEM
pd-416494281813480-1,REP
pd-416529938945387-1,REP
pd-416620479159442-3,REP
pd-416626301795772-1,DEM
pd-416769629074105-5,DEM
pd-416881135151093-2,REP
pd-416913748508616-1,DEM
pd-417046545018054-2,REP
pd-417260625049116-1,DEM
pd-417542331752173-3,REP
pd-418169245225555-1,DEM
pd-418894668649288-2,DEM
pd-419237048158257-2,REP
pd-419373205170702-2,DEM
pd-419445874878759-1,REP
pd-420159381758096-1,DEM
pd-420220168129912-2,DEM
pd-420367551403272-1,DEM
pd-420769504923906-5,DEM
pd-420785874975425-3,REP
pd-420787444932078-1,REP
pd-422008131240977-4,DEM
pd-422102834793422-1,DEM
pd-422179200569-3,DEM
pd-423056308431667-1,REP
pd-423434571393023-3,REP
pd-423751851291189-1,REP
pd-423814894632710-3,REP
pd-423814894632710-4,REP
pd-423937711064194-1,REP
pd-424479901315408-3,OTHER
pd-424778888111133-2,DEM
pd-425303257834064-2,REP
pd-425348580905197-1,DEM
pd-425396534879731-2,DEM
pd-425587881510348-1,DEM
pd-425639080930367-1,REP
pd-425644840980139-2,DEM
pd-425809901119477-3,DEM
pd-426150724164979-2,DEM
pd-426170300767170-1,DEM
pd-426367037381269-3,REP
pd-426611004039451-1,DEM
pd-426611004039451-2,DEM
pd-427390334523492-1,REP
pd-427624380974170-3,DEM
pd-427753290643178-2,DEM
pd-427894490587758-4,DEM
pd-427924203937645-1,DEM
pd-428011400702739-3,DEM
pd-428011400702739-4,REP
pd-428143347684012-2,DEM
pd-428169127557515-2,DEM
pd-428169127557515-3,DEM
pd-428514810671820-6,DEM
pd-428808574377826-2,REP
pd-428821014132730-4,DEM
pd-428923280468698-1,DEM
pd-429233848012141-1,DEM
pd-429681917483068-4,DEM
pd-429771040484880-1,REP
pd-429803643871742-2,DEM
pd-429812024048177-3,DEM
pd-429814973766097-1,DEM
pd-429851780486352-5,DEM
pd-429881530453417-1,DEM
pd-430177980515797-1,REP
pd-430233500349949-3,REP
pd-430661420473720-1,DEM
pd-430827334432590-1,DEM
pd-430897433924491-2,DEM
pd-431099560800970-4,DEM
pd-43131954532-2,DEM
pd-43163225096-3,DEM
pd-431811326981504-1,REP
pd-431811326981504-2,REP
pd-43222711183-1,DEM
pd-432483010130365-2,DEM
pd-432815573442336-2,DEM
pd-43287633515-1,DEM
pd-432898240078029-1,REP
pd-433036053788686-4,DEM
pd-433428550435277-3,REP
pd-433445370046333-2,DEM
pd-433832580305443-1,REP
pd-433919203362871-3,DEM
pd-434224137354568-1,REP
pd-434734733389966-1,REP
pd-434734733389966-2,DEM
pd-434738883922807-1,DEM
pd-435128593352175-3,DEM
pd-435162996527094-3,DEM
pd-435235240581649-1,DEM
pd-435917576827538-1,DEM
pd-435994900321196-1,DEM
pd-436399869783214-2,DEM
pd-436761147106338-2,DEM
pd-436785763897503-1,DEM
pd-437104506487526-1,DEM
pd-437167806480556-2,DEM
pd-437400020507592-1,DEM
pd-437400020507592-2,DEM
pd-438190329582985-3,REP
pd-438536186881177-1,DEM
pd-438656996246074-1,REP
pd-438656996246074-2,REP
pd-438719273175922-6,DEM
pd-438887732808815-1,DEM
pd-439466446237183-3,DEM
pd-439600459766752-4,DEM
pd-439743359462418-1,DEM
pd-439917796189132-1,DEM
pd-44000847935-4,REP
pd-440026609670800-4,DEM
pd-440115222844154-1,DEM
pd-440732333380069-4,DEM
pd-440850842779072-3,DEM
pd-440923882923729-5,DEM
pd-441381813042465-1,DEM
pd-441408019222087-1,DEM
pd-441563483276958-1,DEM
pd-441563483276958-2,DEM
pd-441668532653765-1,REP
pd-442159053368561-1,REP
pd-442177416350461-2,DEM
pd-44224524016-3,DEM
pd-442618969276371-1,REP
pd-443431315692-3,DEM
pd-443694422842723-2,REP
pd-444723995576637-2,DEM
pd-445001358920989-1,DEM
pd-445044386259035-1,DEM
pd-445145862892472-1,DEM
pd-445317802247846-1,REP
pd-445447242248426-1,REP
pd-446813398834728-1,DEM
pd-447040078671150-1,REP
pd-447071275842046-1,DEM
pd-447271545669475-1,DEM
pd-447484109420511-2,DEM
pd-44768394277-1,DEM
pd-448010328698132-2,REP
pd-448283482028355-1,REP
pd-448760138491585-4,DEM
pd-449202631932231-4,REP
pd-449474941903579-2,DEM
pd-449966762119762-1,DEM
pd-45002877992-1,DEM
pd-45002877992-2,REP
pd-450280738842122-1,DEM
pd-450341751819701-4,DEM
pd-450409585423077-1,DEM
pd-450525781774645-1,DEM
pd-45066294038-3,REP
pd-450767978986858-1,DEM
pd-450962688335521-3,DEM
pd-451079825294599-3,DEM
pd-45169169993-1,DEM
pd-45169169993-7,DEM
pd-45169169993-8,DEM
pd-451835328274640-1,REP
pd-451869744916179-1,DEM
pd-451900515399684-2,REP
pd-452282611613589-1,DEM
pd-452389134919244-2,REP
pd-452797224923658-4,DEM
pd-452936548563488-2,REP
pd-453805201492851-2,REP
pd-453862771383780-1,REP
pd-45393753416-1,REP
pd-45393753416-2,REP
pd-453964095167280-2,DEM
pd-454026075037037-2,DEM
pd-454395325397809-1,DEM
pd-454412394751530-3,DEM
pd-454646555112511-2,DEM
pd-454646555112511-3,DEM
pd-454663890502-2,DEM
pd-454742041729064-2,DEM
pd-454803448671259-2,DEM
pd-455147011996099-2,DEM
pd-455155254543067-1,DEM
pd-45555240203-2,REP
pd-455730061632799-1,DEM
pd-455773838556823-1,DEM
pd-456174891484445-2,REP
pd-456212821385466-3,DEM
pd-456244124886097-1,REP
pd-456244124886097-2,DEM
pd-456262374764387-3,DEM
pd-456421085193548-1,DEM
pd-456708538089334-2,DEM
pd-456726427701838-5,DEM
pd-456918877715000-2,DEM
pd-456966364681704-6,REP
pd-457113691394816-2,OTHER
pd-457244081328725-3,DEM
pd-457537847631425-2,REP
pd-458003914714526-2,DEM
pd-458738021363666-2,REP
pd-458738021363666-3,REP
pd-458928061510318-2,DEM
pd-459312774152182-1,DEM
pd-459501887397789-1,DEM
pd-459501887397789-3,REP
pd-459501887397789-4,REP
pd-459710565396-2,DEM
pd-459718727439516-3,REP
pd-459890014763287-1,DEM
pd-460007821513637-2,DEM
pd-460236704351535-6,DEM
pd-460377920712147-2,DEM
pd-460645827351818-1,REP
pd-460844281074800-2,REP
pd-460844281074800-3,DEM
pd-46093654473-4,REP
pd-460942770606432-3,REP
pd-46103684454-2,DEM
pd-461530314600399-4,REP
pd-461698783884899-1,REP
pd-461965197900017-3,DEM
pd-462383897132354-4,DEM
pd-462397357170452-1,DEM
pd-462659015082-2,DEM
pd-463031467414553-1,DEM
pd-46347342434-4,DEM
pd-464292670410321-2,REP
pd-464585024304179-2,DEM
pd-464713991005700-1,DEM
pd-464792337045824-1,DEM
pd-464945010329164-1,DEM
pd-46508415624-5,REP
pd-465483726908192-2,DEM
pd-465483726908192-5,DEM
pd-465483726908192-6,DEM
pd-466248333578353-1,DEM
pd-466286347493935-1,DEM
pd-466352813568654-4,REP
pd-466352813568654-5,REP
pd-467503009987109-1,DEM
pd-467539103816989-1,REP
pd-467551213294628-1,REP
pd-467698156677282-4,DEM
pd-467712760438958-1,DEM
pd-467804929927622-2,REP
pd-467917923411955-3,DEM
pd-468286773381384-1,DEM
pd-468698850358739-1,DEM
pd-469836390045787-1,DEM
pd-469858450191090-1,DEM
pd-470123833024708-1,REP
pd-470241276500901-1,DEM
pd-470913683254525-2,DEM
pd-471097939687985-3,REP
pd-471105873404656-1,DEM
pd-471409153268635-2,DEM
pd-471409153268635-3,DEM
pd-471487683059990-4,REP
pd-471487683059990-5,REP
pd-471807299594493-2,REP
pd-471928596287830-1,REP
pd-471960692929281-2,REP
pd-472076019534778-1,DEM
pd-472419046123315-1,DEM
pd-472758906150050-1,REP
pd-472811836234923-1,REP
pd-472811836234923-2,REP
pd-472828162785819-3,REP
pd-472938276849222-2,DEM
pd-473191156175163-3,DEM
pd-473320519345027-1,DEM
pd-473534029657894-1,DEM
pd-473580869767656-4,OTHER
pd-473624539460184-1,REP
pd-473927336125675-2,REP
pd-474062436008137-2,REP
pd-47429735799-1,DEM
pd-474676692900828-1,REP
pd-474680926275770-2,DEM
pd-474777429949912-2,DEM
pd-474777429949912-3,DEM
pd-475099245881217-1,DEM
pd-475170859322161-2,DEM
pd-475252953041112-1,DEM
pd-475258046204206-3,DEM
pd-475267255840660-1,DEM
pd-475456956305422-1,DEM
pd-475456956305422-4,DEM
pd-475763355967142-2,REP
pd-475847849183461-1,DEM
pd-476079736080232-2,REP
pd-476127029450706-3,REP
pd-476255265061-1,REP
pd-476382912556168-4,REP
pd-476853692812920-1,DEM
pd-476853692812920-2,REP
pd-476984369467299-2,DEM
pd-47710973068-3,DEM
pd-477317649047700-3,DEM
pd-477317649047700-4,REP
pd-477544272999908-1,DEM
pd-477716888919303-5,DEM
pd-477871215985975-2,DEM
pd-477945892244372-1,DEM
pd-477948889034580-1,DEM
pd-478826639159242-3,DEM
pd-47918118982-1,DEM
pd-479319619492002-1,REP
pd-480282659170095-1,DEM
pd-480402042011395-1,DEM
pd-480487358807460-3,REP
pd-48049744053-3,DEM
pd-480611235402808-2,DEM
pd-481331019059116-3,REP
pd-481559282597914-1,REP
pd-481752119242745-1,REP
pd-482092425458916-2,DEM
pd-482296511902466-2,DEM
pd-482469125847179-1,DEM
pd-483071318479403-1,REP
pd-483356482461801-1,REP
pd-483525105549521-3,DEM
pd-483839795326590-2,DEM
pd-484112108637869-4,DEM
pd-484230975262860-5,DEM
pd-484300471681895-3,REP
pd-484404148746319-2,DEM
pd-484552480482-1,REP
pd-484938605346556-2,DEM
pd-485233530062-1,DEM
pd-485754644838324-4,DEM
pd-485916188228957-1,REP
pd-485951371457440-1,REP
pd-485951371457440-4,REP
pd-485980975070908-4,DEM
pd-48631937877-3,REP
pd-486742462081051-1,DEM
pd-486992101465753-3,DEM
pd-487182481318334-2,REP
pd-487296634750429-1,REP
pd-487571108071357-1,DEM
pd-48845024825-2,REP
pd-488514654610218-1,REP
pd-488598034854640-1,DEM
pd-489240568546477-2,DEM
pd-48944157124-1,REP
pd-489525194444048-3,DEM
pd-489738548428687-1,DEM
pd-48990004850-1,REP
pd-490020958175931-1,REP
pd-490020958175931-2,REP
pd-490020958175931-3,REP
pd-490146091123057-1,OTHER
pd-490245477731465-2,DEM
pd-490318837816713-4,DEM
pd-490318837816713-6,DEM
pd-490372054483986-3,DEM
pd-490427264858327-1,DEM
pd-490878544338912-2,DEM
pd-491459248025916-2,DEM
pd-491601111328453-1,DEM
pd-491601111328453-2,DEM
pd-491610027565141-1,DEM
pd-491878397627090-6,DEM
pd-492345460907071-2,DEM
pd-492366981205154-2,REP
pd-492679774460160-2,DEM
pd-49275106510-2,DEM
pd-49275915266-1,DEM
pd-492881764803694-1,DEM
pd-493649840678436-1,DEM
pd-49402381706-4,OTHER
pd-494199547691999-1,DEM
pd-49421708941-3,REP
pd-494259170754224-3,DEM
pd-494322657273260-1,DEM
pd-494434100982424-2,DEM
pd-495107057174240-2,DEM
pd-495208284336455-1,DEM
pd-495266617324388-1,DEM
pd-495493144226281-4,REP
pd-495950117447546-6,REP
pd-49643236441-4,DEM
pd-49658972436-2,DEM
pd-496696933682736-4,DEM
pd-496702207035478-4,DEM
pd-49677362769-2,DEM
pd-496803543681792-2,DEM
pd-497009666994662-1,REP
pd-497039820468871-1,DEM
pd-497081420632330-4,DEM
pd-497234353782908-3,DEM
pd-497310220315055-2,DEM
pd-497348647140658-1,DEM
pd-497433567299699-2,REP
pd-497741237272262-1,DEM
pd-497926117292150-2,DEM
pd-498441453550795-1,DEM
pd-498548423886799-1,DEM
pd-498659143979394-1,DEM
pd-499119426771382-3,DEM
pd-499149880491521-3,REP
pd-499216136783347-1,DEM
pd-499823003362849-1,DEM
pd-500030460380497-3,DEM
pd-50013609338-1,DEM
pd-501115386681019-1,DEM
pd-501268180023938-1,DEM
pd-501367356591374-4,DEM
pd-501848263164423-2,DEM
pd-502374063483036-3,DEM
pd-502969216761221-2,REP
pd-502969216761221-5,REP
pd-503245366478645-2,DEM
pd-503773779694254-1,REP
pd-50400810339-1,DEM
pd-504161563089343-5,DEM
pd-505082913012317-1,REP
pd-505647522973511-1,DEM
pd-50576707351-1,REP
pd-505874336155964-4,REP
pd-50714237985-3,DEM
pd-507322359694737-2,DEM
pd-507371709336658-4,REP
pd-508000862735983-1,REP
pd-508221092890175-3,REP
pd-508284072665591-2,DEM
pd-508852536118439-2,REP
pd-509158416085987-3,DEM
pd-50982313030-2,DEM
pd-510280022510030-1,DEM
pd-510325545724770-1,REP
pd-510414342451013-1,REP
pd-51052893175-3,REP
pd-510680265702016-1,REP
pd-511597776017378-2,DEM
pd-512225042147387-1,DEM
pd-512638308928921-4,DEM
pd-513583361989506-3,DEM
pd-51359055679-2,DEM
pd-514167322309353-4,REP
pd-514167322309353-5,REP
pd-514193775271504-1,REP
pd-514446149038714-1,REP
pd-514446149038714-2,DEM
pd-514649125971110-2,DEM
pd-515156762174672-2,DEM
pd-51533142540-2,REP
pd-51533142540-3,REP
pd-51535604750-2,DEM
pd-515446551984912-4,REP
pd-515446551984912-5,REP
pd-515736098489524-3,DEM
pd-516097642118756-1,REP
pd-516232695098088-2,REP
pd-516388082232476-1,DEM
pd-516388082232476-2,DEM
pd-516456078534429-4,REP
pd-516515725081303-1,REP
pd-516519075033088-1,REP
pd-516719071808900-2,REP
pd-516725565030981-2,DEM
pd-517077021722346-1,REP
pd-517847528666178-1,DEM
pd-517876188389568-2,DEM
pd-518194348194441-1,DEM
pd-51834256519-2,DEM
pd-51926933813-2,DEM
pd-519280578407310-2,DEM
pd-519590768083165-3,DEM
pd-519905044876416-1,DEM
pd-519934591685641-1,REP
pd-520408078439335-1,DEM
pd-521246394906548-1,DEM
pd-52139062220-2,DEM
pd-521889897981706-1,REP
pd-521924961194913-2,REP
pd-521946677842731-3,REP
pd-522451917962814-2,DEM
pd-522582587810325-2,REP
pd-522582587810325-3,REP
pd-522652384563753-1,REP
pd-522923054735947-2,REP
pd-523344068004253-2,DEM
pd-523486791061635-7,DEM
pd-52350925877-2,REP
pd-52350925877-3,REP
pd-524758560942059-2,DEM
pd-52499646199-2,DEM
pd-525215770823764-2,REP
pd-525242127682576-4,DEM
pd-526030407514426-3,DEM
pd-526098350912035-1,DEM
pd-526206831083220-2,DEM
pd-526855451122005-2,REP
pd-527268187379912-2,DEM
pd-527301744327832-1,DEM
pd-527301744327832-2,DEM
pd-527353330959930-3,DEM
pd-529660253742398-3,DEM
pd-529660253742398-4,DEM
pd-530266687140196-2,DEM
pd-530266687140196-3,DEM
pd-530554110441994-1,DEM
pd-530628950745171-3,DEM
pd-530628950745171-5,DEM
pd-530728423668458-4,DEM
pd-531017327276533-1,DEM
pd-531056927426582-1,REP
pd-531268727220469-2,DEM
pd-531369630243133-2,REP
pd-531623043662146-2,REP
pd-53178635562-4,DEM
pd-531835323617386-1,OTHER
pd-53214848444-3,REP
pd-532654256832040-2,DEM
pd-532708610416733-1,DEM
pd-53301587638-2,REP
pd-533125513515803-2,REP
pd-533280390370782-4,DEM
pd-53330196160-5,DEM
pd-533471840354375-3,DEM
pd-533971343685627-1,DEM
pd-533987556776948-2,OTHER
pd-534488750036661-1,REP
pd-535032376703851-2,REP
pd-535186963191852-1,REP
pd-535186963191852-5,DEM
pd-535251919917275-2,DEM
pd-535252106916766-1,REP
pd-53541257714-3,DEM
pd-535837696945339-4,DEM
pd-536041003433209-3,DEM
pd-536407353194689-2,DEM
pd-536505076482383-5,DEM
pd-536562299702134-1,DEM
pd-53674651369-1,REP
pd-53674651369-3,REP
pd-536962639996747-2,REP
pd-537181256742387-1,DEM
pd-537320823005287-1,REP
pd-537534316395916-2,REP
pd-537571419599372-3,DEM
pd-537696563060808-2,DEM
pd-537709253344323-1,DEM
pd-538529476604437-4,DEM
pd-538664739972299-2,DEM
pd-538728526208682-1,REP
pd-538809016494462-1,REP
pd-538815496473826-2,REP
pd-538868416476687-5,DEM
pd-540475879444766-2,DEM
pd-540707072979860-3,REP
pd-540990366000872-2,DEM
pd-541211892749251-3,DEM
pd-54124890241-1,DEM
pd-541293015923092-4,REP
pd-54172246106-2,REP
pd-542115272603347-1,DEM
pd-542279815924075-1,OTHER
pd-54310679625-2,DEM
pd-54312801874-5,REP
pd-5435784683-4,DEM
pd-543594315801905-1,DEM
pd-544940465655266-1,DEM
pd-544940465655266-2,REP
pd-545313338963764-2,DEM
pd-545376068864058-2,DEM
pd-546066468753446-1,DEM
pd-546066468753446-2,DEM
pd-546244689055708-3,DEM
pd-546643589052271-3,DEM
pd-546805145721191-2,DEM
pd-54740222845-1,DEM
pd-54744548521-3,REP
pd-54787697857-3,DEM
pd-547992872038188-1,DEM
pd-54820342268-1,DEM
pd-548660288978615-1,DEM
pd-548707771971710-2,REP
pd-548707771971710-3,REP
pd-548882201895559-1,DEM
pd-549132971768363-2,REP
pd-549248971815117-1,DEM
pd-549583848872535-2,REP
pd-5497104118-2,DEM
pd-550491428457834-1,DEM
pd-550622028319900-1,DEM
pd-550622028319900-2,DEM
pd-550881648294523-2,DEM
pd-550985324934417-1,REP
pd-551328948361758-7,DEM
pd-551914414968500-1,REP
pd-552532925128694-3,DEM
pd-552620208132666-1,DEM
pd-552783291782810-3,DEM
pd-553737021364990-4,DEM
pd-553767621411311-2,REP
pd-553894414687466-2,REP
pd-554270974919382-1,DEM
pd-5550296508-2,REP
pd-55549065733-3,DEM
pd-55549065733-5,DEM
pd-556344894736772-3,DEM
pd-556344894736772-6,DEM
pd-55681181419-2,REP
pd-557051651115624-1,DEM
pd-557406414408076-4,REP
pd-557955754297731-1,REP
pd-559064320775674-4,REP
pd-559861730742333-3,DEM
pd-560989320776907-4,DEM
pd-562285897212036-1,DEM
pd-562804563928334-2,DEM
pd-563081730692263-2,DEM
pd-563238690508245-1,DEM
pd-56332452163-1,DEM
pd-5633824547-6,REP
pd-5633824547-8,REP
pd-564181070370375-1,DEM
pd-564225216984121-2,REP
pd-564384387371382-2,DEM
pd-564797837337705-2,DEM
pd-564848637000203-1,DEM
pd-564944890224398-1,REP
pd-565283270180788-1,DEM
pd-565522970187681-1,DEM
pd-565584460121989-1,REP
pd-565602073609623-1,DEM
pd-565994173610157-1,REP
pd-566360286783637-2,DEM
pd-566693246692897-1,DEM
pd-566733497095691-1,DEM
pd-56680318666-1,DEM
pd-56680318666-2,DEM
pd-56680318666-5,REP
pd-566888953980590-1,DEM
pd-567321037078441-2,REP
pd-567371470277443-1,DEM
pd-56790136798-2,DEM
pd-568062406983644-2,REP
pd-568246259860253-1,REP
pd-568325976575245-1,DEM
pd-568457720255924-1,DEM
pd-569022853258776-1,REP
pd-569341730079626-3,REP
pd-569482206541967-4,REP
pd-569602066437273-2,REP
pd-569699719761903-1,DEM
pd-569699719761903-2,DEM
pd-569970669856652-1,DEM
pd-570331853141386-3,REP
pd-570755466651513-3,DEM
pd-571182609571332-7,DEM
pd-571182609571332-8,DEM
pd-571234686235230-1,REP
pd-571320263216603-3,DEM
pd-57158466579-3,DEM
pd-571748412859876-1,REP
pd-5720973755-3,DEM
pd-57259033959-1,DEM
pd-57259033959-2,DEM
pd-572635892893754-1,DEM
