pd_id,party_all_clf_pdid
pd-370345423898-1,DEM
pd-370345423898-3,DEM
pd-370438856760582-2,DEM
pd-370657382416-4,DEM
pd-370670609649229-NA,DEM
pd-371735169559519-1,DEM
pd-371922233253379-2,REP
pd-372082579523719-3,REP
pd-372196936589859-2,REP
pd-372353822835252-1,DEM
pd-372577693078008-2,DEM
pd-372577693078008-3,DEM
pd-372598559590893-2,DEM
pd-372602152772397-3,DEM
pd-37266625280-5,REP
pd-372707379517160-1,REP
pd-372799605421-1,DEM
pd-372922692828-4,DEM
pd-373353400205914-2,DEM
pd-373600379832804-3,DEM
pd-373774322818245-2,DEM
pd-373830449331683-1,DEM
pd-373841513163182-1,DEM
pd-373907895967240-2,DEM
pd-374091639315338-1,REP
pd-374396989305788-NA,DEM
pd-37442103053-3,REP
pd-37442103053-5,REP
pd-374520129877-4,DEM
pd-374520129877-9,DEM
pd-37461287798-5,DEM
pd-374666643098092-3,REP
pd-375742685850856-6,REP
pd-375965029138956-1,REP
pd-376161976517469-2,DEM
pd-376215709847477-1,DEM
pd-376250065793807-4,REP
pd-376363932383532-1,DEM
pd-376475555670-2,REP
pd-376638603087168-2,DEM
pd-376776419037747-4,REP
pd-377089815823548-1,DEM
pd-377247662301741-1,DEM
pd-377559025937565-1,DEM
pd-377572616357769-3,DEM
pd-377575062604136-1,DEM
pd-377921305987339-1,DEM
pd-378084314984-2,REP
pd-378084314984-NA,DEM
pd-378332499293100-3,DEM
pd-378393802593400-1,REP
pd-378450092602358-1,REP
pd-378520705574819-2,DEM
pd-378552398994776-3,DEM
pd-378568488860947-1,DEM
pd-379257312866747-2,DEM
pd-379257312866747-3,DEM
pd-379533475544577-1,REP
pd-379651512501628-2,REP
pd-380314912386667-1,REP
pd-380323302023681-3,DEM
pd-380536432535011-2,DEM
pd-38056277552-2,DEM
pd-380734712750735-4,DEM
pd-380848818614015-1,REP
pd-380856668766941-5,DEM
pd-380884168648080-2,REP
pd-380884168648080-3,DEM
pd-38091883105-4,REP
pd-381144248486-1,DEM
pd-381322692424077-1,REP
pd-381578445243960-2,DEM
pd-381728585635617-2,DEM
pd-381796542205332-1,DEM
pd-38234604057-2,DEM
pd-38235851310-3,DEM
pd-38235851310-4,DEM
pd-38235851310-5,DEM
pd-38236386996-1,REP
pd-382724835246339-2,REP
pd-383074781723142-1,DEM
pd-383527620154-1,REP
pd-383548868815026-2,REP
pd-383731591719202-1,REP
pd-383932801071-4,DEM
pd-383956773922-1,REP
pd-384006901653736-5,DEM
pd-384007351637071-1,DEM
pd-384040908450474-2,REP
pd-38446954722-2,DEM
pd-384518085318157-1,REP
pd-384676381708957-4,DEM
pd-38471053686-7,DEM
pd-38472826214-3,REP
pd-384889221867668-6,DEM
pd-385195211818552-1,DEM
pd-385375914832236-3,REP
pd-385473284886474-1,REP
pd-385473284886474-4,REP
pd-385494895552183-2,DEM
pd-385628488916063-2,DEM
pd-386148711450700-3,REP
pd-386232678417028-3,DEM
pd-386241278410290-2,DEM
pd-386305465057247-1,REP
pd-386373981440805-2,DEM
pd-386586065499380-1,REP
pd-386910774700817-1,REP
pd-387052284815817-1,REP
pd-387667811596599-2,DEM
pd-387678984686596-1,DEM
pd-387930604581997-1,REP
pd-388076585284592-1,DEM
pd-38812906703-1,DEM
pd-388157934570684-1,DEM
pd-388180401390986-1,REP
pd-388316574835659-4,DEM
pd-38858586087-1,DEM
pd-38882699096-2,DEM
pd-38882699096-4,DEM
pd-38897314734-3,DEM
pd-38897314734-4,DEM
pd-38932542633-5,DEM
pd-389417997767095-4,DEM
pd-389643291372646-3,DEM
pd-389647637730125-4,DEM
pd-389915651874954-1,REP
pd-390079948412508-3,DEM
pd-390417031027013-3,DEM
pd-390651718122898-2,DEM
pd-390676934324809-1,REP
pd-390869054300909-1,REP
pd-390897034299936-3,REP
pd-391181981303164-3,DEM
pd-391181981303164-4,DEM
pd-39119822138-1,REP
pd-391447460732-2,REP
pd-391872261636792-2,DEM
pd-39197138659-1,DEM
pd-392071648057414-1,DEM
pd-392148947525572-NA,DEM
pd-392189600337-1,DEM
pd-39261893606-3,DEM
pd-393086294161018-1,REP
pd-393304041080888-3,DEM
pd-393656900730519-7,DEM
pd-393895987389937-1,REP
pd-393932827634250-3,DEM
pd-393932827634250-4,DEM
pd-394056847299134-NA,DEM
pd-39415627366-3,DEM
pd-39415627366-4,DEM
pd-394168240966388-1,REP
pd-394212563980227-1,REP
pd-39432041915-4,DEM
pd-395183503879395-1,DEM
pd-395511077198384-2,REP
pd-395517961306619-1,REP
pd-395691093823341-2,DEM
pd-395691093823341-4,DEM
pd-396191233761694-1,DEM
pd-396436403713176-1,REP
pd-396624784139930-2,DEM
pd-396624784139930-3,DEM
pd-397297160312298-1,DEM
pd-397470853761730-1,REP
pd-397615670577582-6,DEM
pd-39813692310-11,DEM
pd-398216886929373-2,REP
pd-398757490729-3,DEM
pd-398821303519625-1,DEM
pd-398821303519625-NA,DEM
pd-39897949829-4,REP
pd-399060493533519-2,DEM
pd-399067003454888-3,DEM
pd-39910576365-3,DEM
pd-399174026949103-2,REP
pd-399180317217592-1,REP
pd-399236873472189-1,REP
pd-399918272151-3,REP
pd-399970973673536-3,DEM
pd-399997860992-1,DEM
pd-40032861193-2,DEM
pd-400505623360875-1,DEM
pd-400638817201910-2,REP
pd-400646766650321-NA,REP
pd-400851746967779-4,REP
pd-400854333330702-1,DEM
pd-40094923604-5,DEM
pd-40094923604-6,DEM
pd-40102638699-4,DEM
pd-401029529980053-5,DEM
pd-401250969961137-2,DEM
pd-401583820566367-6,DEM
pd-401583820566367-7,DEM
pd-401585646937626-1,DEM
pd-401757013244289-2,REP
pd-401914406505318-3,REP
pd-40201530406-2,DEM
pd-40201530406-3,DEM
pd-40217893542-1,REP
pd-40217893542-5,REP
pd-402208443629946-3,DEM
pd-402233529856192-1,REP
pd-402413517068494-2,DEM
pd-402483809875832-2,REP
pd-402605359852248-2,DEM
pd-402721240123857-2,REP
pd-402828789531-1,REP
pd-403071946500795-1,REP
pd-403598580440539-2,REP
pd-403612443121098-NA,REP
pd-403652270146271-1,DEM
pd-403716816314673-4,DEM
pd-403737406341879-4,DEM
pd-403737406341879-5,DEM
pd-404318572981934-2,DEM
pd-404457103503808-1,REP
pd-404464510410138-3,REP
pd-404794256289847-2,REP
pd-404863610151096-2,REP
pd-404929222888251-1,DEM
pd-405036766556129-3,REP
pd-405209453580678-2,REP
pd-405355946226766-1,DEM
pd-405381432827374-3,DEM
pd-405511672970554-4,REP
pd-405751639840168-2,DEM
pd-405781729459233-1,REP
pd-405781729459233-2,DEM
pd-405962819524364-5,DEM
pd-406172906126100-4,REP
pd-406250659410174-2,DEM
pd-406304822776259-2,DEM
pd-406456986070332-1,REP
pd-406581453407625-1,REP
pd-406601156398065-4,REP
pd-40669934980-1,REP
pd-406722619700183-1,REP
pd-407530732775934-4,DEM
pd-407536185931726-2,DEM
pd-40755480179-3,OTHER
pd-407574302634999-5,DEM
pd-407712416709365-1,REP
pd-407767916003589-3,REP
pd-407848989230502-1,DEM
pd-407902639235640-3,DEM
pd-407902639235640-4,DEM
pd-408199055902035-1,DEM
pd-408250066356-3,DEM
pd-408250066356-4,REP
pd-40826698396-2,DEM
pd-40826698396-3,REP
pd-408302722691589-1,REP
pd-408313106173321-1,DEM
pd-40912053758-4,REP
pd-409179052515324-6,DEM
pd-409414469461884-1,DEM
pd-40973310753-1,DEM
pd-409854919160278-1,REP
pd-409894992684800-2,DEM
pd-410143045995386-3,DEM
pd-410675679016859-1,DEM
pd-410703592331586-2,DEM
pd-410784729505143-2,REP
pd-410809436013820-1,DEM
pd-410899325621777-1,DEM
pd-411278849271529-4,DEM
pd-411566892619897-1,REP
pd-411606772641925-2,REP
pd-411747265558982-2,DEM
pd-413010578799934-3,DEM
pd-413102178734905-3,REP
pd-413624532105681-1,REP
pd-413852519102511-2,REP
pd-414460489293669-2,DEM
pd-414641038607265-4,DEM
pd-414744565241871-3,DEM
pd-414873796022535-1,REP
pd-415250338595223-2,REP
pd-415271075262235-1,DEM
pd-415271075262235-3,DEM
pd-41548043561-3,DEM
pd-415495255196708-5,DEM
pd-415878888444813-6,REP
pd-416073222061770-1,DEM
pd-416261201832111-2,DEM
pd-416381175589490-3,REP
pd-416384822549260-1,DEM
pd-416384822549260-3,DEM
pd-416500279123296-1,DEM
pd-416626301795772-1,DEM
pd-416879795094142-1,REP
pd-416881135151093-2,REP
pd-416896091690451-1,REP
pd-416913748508616-1,REP
pd-416990808906710-1,REP
pd-416990808906710-2,DEM
pd-417166878385730-1,DEM
pd-417260625049116-1,DEM
pd-417522508294454-2,REP
pd-418275222038771-2,DEM
pd-418460561623105-1,DEM
pd-418894668649288-3,DEM
pd-418915121874832-3,DEM
pd-419065912167713-2,REP
pd-419122688482285-1,DEM
pd-42002969352-1,DEM
pd-420159381758096-2,DEM
pd-420367551403272-1,DEM
pd-420412581363999-3,DEM
pd-421172487894957-2,DEM
pd-421172487894957-4,DEM
pd-421661111195530-1,REP
pd-421740124547841-1,DEM
pd-422008131240977-4,REP
pd-42224809904-4,DEM
pd-422926228038526-1,REP
pd-423796551418865-4,DEM
pd-423808034480819-2,DEM
pd-424443217623488-4,REP
pd-424778888111133-2,REP
pd-424854687974893-3,DEM
pd-425120974660372-1,REP
pd-425421674539629-1,DEM
pd-425472310954380-1,REP
pd-425639080930367-1,REP
pd-425677887526239-3,DEM
pd-425771317501061-4,DEM
pd-425809901119477-4,DEM
pd-42597808880-1,DEM
pd-426150724164979-2,DEM
pd-426170300767170-1,DEM
pd-42631297765-4,DEM
pd-427084097477881-5,DEM
pd-427624380974170-3,DEM
pd-427656937297996-3,DEM
pd-427768494014474-1,REP
pd-427887340628219-3,DEM
pd-427894490587758-4,DEM
pd-428173550596440-1,DEM
pd-428514810671820-6,DEM
pd-42872222699-4,REP
pd-428803114150543-1,DEM
pd-428821014132730-5,DEM
pd-429233848012141-3,DEM
pd-42940254353-3,DEM
pd-42940254353-4,DEM
pd-429771040484880-1,DEM
pd-429851780486352-5,DEM
pd-429881530453417-1,DEM
pd-429988290042-2,DEM
pd-430233500349949-3,REP
pd-430869277025501-2,REP
pd-431019887282794-2,DEM
pd-43131954532-2,DEM
pd-431409220394183-2,DEM
pd-431443770558553-4,REP
pd-431484234267245-1,DEM
pd-431484234267245-3,DEM
pd-431580174408778-3,DEM
pd-43163225096-3,DEM
pd-431744650466-NA,DEM
pd-431793957233104-2,DEM
pd-43179984254-2,DEM
pd-431891506856669-2,DEM
pd-432373350174612-3,DEM
pd-432373350174612-5,DEM
pd-432386793516356-5,REP
pd-432845440444122-3,REP
pd-43287633515-4,DEM
pd-434224137354568-1,REP
pd-43426724597-3,DEM
pd-434268599984708-1,REP
pd-434330339953523-3,REP
pd-434635993263210-1,DEM
pd-435290343519488-4,DEM
pd-435617503564271-4,REP
pd-435917576827538-1,DEM
pd-436065689857956-4,REP
pd-436077020172764-2,REP
pd-436287566440567-1,DEM
pd-436399869783214-2,DEM
pd-438190329582985-3,REP
pd-43819229306-2,DEM
pd-43821078871-6,DEM
pd-438719273175922-6,DEM
pd-439125463173059-2,REP
pd-439240249937957-2,REP
pd-439294536200691-3,REP
pd-439981919469610-3,REP
pd-440115222844154-2,DEM
pd-440116212716442-2,DEM
pd-440265676022622-3,DEM
pd-440850842779072-3,REP
pd-440923882923729-5,DEM
pd-44132107728-2,DEM
pd-441381813042465-4,DEM
pd-442078985882101-3,REP
pd-442159053368561-1,REP
pd-44224524016-3,DEM
pd-44228398202-3,DEM
pd-443100475756823-2,DEM
pd-443325365754872-1,REP
pd-443329669123990-2,DEM
pd-443329669123990-3,DEM
pd-44351298412-1,REP
pd-44357672795-5,REP
pd-443592499033149-4,DEM
pd-444074855715764-1,REP
pd-44409199155-2,DEM
pd-444131645679884-3,DEM
pd-444237349074965-4,DEM
pd-445402488876768-2,DEM
pd-445425492578014-2,REP
pd-445631242151612-3,DEM
pd-445954935891342-2,REP
pd-446667798743642-1,DEM
pd-446813398834728-1,DEM
pd-446813398834728-2,DEM
pd-447887035969732-2,DEM
pd-448010328698132-2,REP
pd-44825829365-2,DEM
pd-44870336311-2,REP
pd-448760138491585-4,DEM
pd-448777915198596-1,DEM
pd-448838595500528-4,REP
pd-449103895600-2,DEM
pd-449202631932231-4,REP
pd-44961607682-1,REP
pd-449823165053999-1,REP
pd-45013872425-3,REP
pd-450341751819701-4,REP
pd-450525781774645-1,REP
pd-450763701707154-1,DEM
pd-450787785367-1,DEM
pd-451542514899010-6,DEM
pd-45169169993-1,DEM
pd-45169169993-7,DEM
pd-451835328274640-3,REP
pd-452356574798439-1,REP
pd-452632755130-1,REP
pd-452760974865546-1,DEM
pd-452778248605061-2,DEM
pd-452797224923658-4,DEM
pd-453384135016934-1,DEM
pd-45372564473-2,REP
pd-45393753416-1,REP
pd-45393753416-3,REP
pd-453964095167280-2,DEM
pd-454281874589654-1,DEM
pd-454412394751530-3,DEM
pd-454663890502-2,DEM
pd-454663890502-3,DEM
pd-455155254543067-1,DEM
pd-455362921562545-2,DEM
pd-455378121331762-NA,DEM
pd-455752241149223-2,REP
pd-455752241149223-3,REP
pd-455770728565166-1,DEM
pd-455917944481699-2,DEM
pd-455917944481699-3,REP
pd-456169514556219-2,DEM
pd-456262374764387-4,DEM
pd-45651208962-4,REP
pd-457196294762380-3,DEM
pd-457537847631425-2,REP
pd-457875270978831-1,DEM
pd-458142697588014-3,DEM
pd-458265897539799-3,DEM
pd-458521324485216-2,DEM
pd-459710565396-2,REP
pd-460007821513637-2,DEM
pd-46053668697-6,DEM
pd-46093654473-4,REP
pd-46103684454-2,DEM
pd-461180977282118-1,DEM
pd-46137487359-5,REP
pd-46150078821-1,REP
pd-461530314600399-4,REP
pd-461698783884899-1,DEM
pd-461745940640-2,REP
pd-461965197900017-3,DEM
pd-462090327162301-2,REP
pd-462278944129447-2,DEM
pd-462319357875576-1,DEM
pd-462634400595449-4,REP
pd-462659015082-2,REP
pd-462919913781311-3,DEM
pd-463109547036374-3,DEM
pd-463135357452749-4,REP
pd-46347342434-4,DEM
pd-46396911959-4,DEM
pd-464292670410321-2,REP
pd-464324823635288-2,REP
pd-464661937077937-2,REP
pd-464998390249008-5,DEM
pd-46530484629-4,DEM
pd-46530484629-5,DEM
pd-465543346856281-3,DEM
pd-465748670542-2,DEM
pd-46587884802-4,DEM
pd-466164103423147-2,DEM
pd-466215340133535-3,DEM
pd-466472636886780-1,DEM
pd-466744900535635-3,REP
pd-467381123768775-2,DEM
pd-467404727074689-5,DEM
pd-46743242445-3,DEM
pd-467481990335910-1,DEM
pd-467503009987109-1,DEM
pd-467551213294628-1,DEM
pd-467698156677282-4,DEM
pd-46773674841-1,DEM
pd-467804929927622-2,REP
pd-468019096719748-1,REP
pd-468321250007736-2,DEM
pd-468501446939152-3,DEM
pd-468533133243616-2,DEM
pd-46874212712-2,DEM
pd-468906559794011-4,DEM
pd-469649066574953-2,REP
pd-469720850049722-1,REP
pd-469937096500142-2,DEM
pd-470241276500901-1,REP
pd-470407850162206-2,DEM
pd-471134912978464-3,REP
pd-471206579890101-1,DEM
pd-471745613229112-1,REP
pd-471807299594493-4,REP
pd-471928596287830-1,REP
pd-471960692929281-2,REP
pd-472757489600437-1,REP
pd-472758906150050-4,REP
pd-472811836234923-4,REP
pd-472981489476333-4,DEM
pd-473144729766741-3,DEM
pd-473191156175163-3,DEM
pd-473320519345027-1,DEM
pd-473534029657894-1,DEM
pd-473558703216022-3,REP
pd-474296806435974-1,DEM
pd-47429735799-1,DEM
pd-474591366067852-2,DEM
pd-474680926275770-2,DEM
pd-474692529405034-1,DEM
pd-474715649297161-2,DEM
pd-474847092562960-1,REP
pd-475097432519542-2,DEM
pd-475097432519542-3,DEM
pd-475099245881217-1,DEM
pd-475146822502353-1,REP
pd-475157845990162-2,DEM
pd-475425045996920-2,DEM
pd-475456956305422-6,DEM
pd-475741639283092-2,REP
pd-475763355967142-2,REP
pd-475847849183461-1,DEM
pd-475893485950355-1,DEM
pd-476127029450706-3,DEM
pd-476255265061-1,REP
pd-476468582694117-3,REP
pd-476570142705414-3,DEM
pd-47710973068-5,DEM
pd-477317649047700-4,REP
pd-477521968924643-2,DEM
pd-477679042568902-4,DEM
pd-477716888919303-6,DEM
pd-477871215985975-3,REP
pd-479119445436254-1,REP
pd-47918118982-4,DEM
pd-47918118982-5,REP
pd-479319619492002-1,REP
pd-479934285505809-3,DEM
pd-480282659170095-1,DEM
pd-480480755820001-4,DEM
pd-481331019059116-3,DEM
pd-48157601037-3,DEM
pd-481663778643815-2,DEM
pd-481663778643815-4,DEM
pd-482100658584410-6,DEM
pd-482193118918708-2,DEM
pd-482240615220089-1,DEM
pd-482296511902466-2,DEM
pd-483071318479403-1,REP
pd-483130431732332-2,DEM
pd-483373685140527-2,REP
pd-483962224987343-2,DEM
pd-484166588292670-4,DEM
pd-485194691517025-3,DEM
pd-48530203934-3,DEM
pd-48538061867-2,REP
pd-485503744968561-1,DEM
pd-485754644838324-4,DEM
pd-485980975070908-4,DEM
pd-48631937877-3,REP
pd-486992101465753-3,DEM
pd-487569614682924-3,DEM
pd-487571108071357-4,DEM
pd-487999888005528-5,REP
pd-488270467889488-1,REP
pd-48837932638-3,DEM
pd-488411294538389-NA,REP
pd-488740674837681-1,DEM
pd-488959201218139-4,DEM
pd-48944157124-3,REP
pd-489463544547711-1,DEM
pd-489517264734426-2,REP
pd-489525194444048-3,DEM
pd-48990004850-1,REP
pd-490338027836333-1,REP
pd-490506627800534-2,REP
pd-49059279814-3,REP
pd-491024034762167-2,REP
pd-49105077377-1,DEM
pd-491347857894708-2,DEM
pd-491349724370791-3,DEM
pd-491362440908122-3,DEM
pd-491430887697787-1,REP
pd-491610027565141-1,DEM
pd-492099314262368-1,DEM
pd-492321827532232-2,REP
pd-49275915266-1,DEM
pd-492833287785124-3,DEM
pd-492896600802287-1,DEM
pd-493149655523-1,DEM
pd-493259914113631-NA,DEM
pd-493447120676045-4,DEM
pd-49402381706-4,DEM
pd-49421708941-4,REP
pd-494259170754224-3,REP
pd-494322571105751-4,REP
pd-494393214038551-1,REP
pd-494434100982424-2,DEM
pd-494530350965889-1,DEM
pd-494531334051310-1,REP
pd-494652440603150-3,DEM
pd-495170667357093-1,REP
pd-495584167298924-1,DEM
pd-49560242814-1,DEM
pd-49618959325-1,DEM
pd-496230544145445-2,DEM
pd-49651563727-1,DEM
pd-49651563727-3,DEM
pd-49655656007-1,DEM
pd-49658972436-2,DEM
pd-496794650350103-1,DEM
pd-496803543681792-2,DEM
pd-497244950291938-1,REP
pd-497310220315055-2,DEM
pd-497348647140658-1,DEM
pd-497719423723034-1,DEM
pd-497741237272262-1,DEM
pd-499033283932880-2,DEM
pd-499379343409991-4,DEM
pd-499972063684687-2,REP
pd-500024923776682-2,REP
pd-500030460380497-3,DEM
pd-500206816797653-2,DEM
pd-500243826689996-1,REP
pd-500371067032008-3,DEM
pd-500840313360481-3,REP
pd-50130199196-1,REP
pd-501645463618874-1,REP
pd-501848263164423-2,REP
pd-502969216761221-2,REP
pd-503149349748876-2,REP
pd-503213206872350-2,DEM
pd-503389829801815-1,DEM
pd-503699929651019-2,DEM
pd-504161563089343-5,REP
pd-504547440084245-1,DEM
pd-505082913012317-1,REP
pd-50523077697-1,REP
pd-505320759572626-NA,REP
pd-505598353158784-1,DEM
pd-50576707351-1,REP
pd-505801403123632-1,DEM
pd-50714237985-3,REP
pd-50714237985-4,REP
pd-507371709336658-4,REP
pd-507371709336658-5,REP
pd-50760058145-2,REP
pd-50786013821-2,DEM
pd-50822254585-2,REP
pd-508841265844302-1,REP
pd-508887815910815-2,REP
pd-509050232465835-1,REP
pd-509437349108882-1,DEM
pd-50982313030-1,DEM
pd-50982313030-2,DEM
pd-509894546040224-1,DEM
pd-51005914361-1,DEM
pd-51008868280-2,DEM
pd-510280022510030-1,REP
pd-51052893175-3,REP
pd-511116412268940-1,DEM
pd-511149635670249-2,REP
pd-511335422245183-1,DEM
pd-511996862318810-4,REP
pd-512161695499834-1,DEM
pd-51227251615-7,DEM
pd-51274163696-3,DEM
pd-512954815727434-5,REP
pd-513583361989506-4,REP
pd-513695272011123-3,DEM
pd-513785465632396-1,DEM
pd-51379424899-3,DEM
pd-51379424899-4,DEM
pd-513830782109831-2,REP
pd-51405613519-1,DEM
pd-514167322309353-6,REP
pd-514193775271504-1,REP
pd-514193775271504-4,REP
pd-51437552707-3,DEM
pd-514446149038714-1,REP
pd-514649125971110-2,DEM
pd-514733465274361-2,DEM
pd-514761545237536-1,DEM
pd-514825228638622-1,REP
pd-514836088595538-3,DEM
pd-515155898617614-1,DEM
pd-515446551984912-4,DEM
pd-515654598833145-3,DEM
pd-516459655505626-2,DEM
pd-516730398765735-2,REP
pd-517015951732633-3,DEM
pd-517185715005608-3,REP
pd-51763052234-1,REP
pd-517738568716016-2,REP
pd-517812514937531-1,REP
pd-517885641755174-2,DEM
pd-518194348194441-1,DEM
pd-519280578407310-2,DEM
pd-519680411410145-3,DEM
pd-51986059753-4,DEM
pd-52037285416-4,DEM
pd-520405651355955-3,DEM
pd-520408078439335-1,DEM
pd-521088047922038-3,DEM
pd-521246394906548-1,REP
pd-521946677842731-3,REP
pd-522582587810325-4,REP
pd-522652384563753-1,REP
pd-522923054735947-2,REP
pd-523056027789239-1,REP
pd-523068344538782-6,DEM
pd-523344068004253-2,DEM
pd-52350925877-5,REP
pd-523662578139536-3,DEM
pd-524309451006118-2,REP
pd-524399207959953-2,REP
pd-524527947625571-1,DEM
pd-52499646199-2,DEM
pd-52499646199-6,DEM
pd-525142637502290-1,DEM
pd-525242127682576-4,DEM
pd-525435381183331-1,REP
pd-52563647525-4,DEM
pd-526030407514426-5,DEM
pd-526042061161756-1,REP
pd-526050950764260-3,REP
pd-526098350912035-3,REP
pd-526855451122005-2,REP
pd-528058301008627-3,REP
pd-528640603899628-2,DEM
pd-528662157146886-1,REP
pd-52892624397-NA,DEM
pd-529093173966023-2,REP
pd-529154000442477-2,DEM
pd-529244170897015-1,REP
pd-529660253742398-4,DEM
pd-529698534199782-2,DEM
pd-530053250503201-1,DEM
pd-530202500363478-2,DEM
pd-530266687140196-3,DEM
pd-530728423668458-6,DEM
pd-53092472345-1,DEM
pd-531369630243133-2,REP
pd-53214848444-1,REP
pd-532742656759370-1,REP
pd-533755033788310-3,DEM
pd-533826820093244-2,DEM
pd-533987556776948-2,DEM
pd-534285876926750-4,DEM
pd-534332363577954-4,REP
pd-534488750036661-1,REP
pd-535186963191852-1,DEM
pd-53541257714-3,DEM
pd-53591201334-3,DEM
pd-536350879856068-2,DEM
pd-536446326706733-1,DEM
pd-536505076482383-5,DEM
pd-536562299702134-1,DEM
pd-53674651369-8,DEM
pd-53701340689-2,DEM
pd-537534316395916-2,REP
pd-537709253344323-2,DEM
pd-538408333624927-2,DEM
pd-538815496473826-2,REP
pd-538868416476687-5,DEM
pd-53977600040-1,DEM
pd-540696523514752-1,REP
pd-540707072979860-1,REP
pd-540768319274448-1,REP
pd-54146512730-1,DEM
pd-541658419276258-1,DEM
pd-54172246106-2,REP
pd-541807025833154-1,DEM
pd-542440852582947-1,DEM
pd-542678889114683-1,DEM
pd-542968069983885-1,DEM
pd-543066585882629-1,OTHER
pd-54310679625-2,DEM
pd-54312801874-5,REP
pd-5435784683-4,DEM
pd-5435784683-5,DEM
pd-543656772503928-4,REP
pd-544940465655266-4,REP
pd-545114232226950-3,REP
pd-545313338963764-2,DEM
pd-54580146753-1,DEM
pd-546021538805818-1,DEM
pd-546038148742788-1,REP
pd-546066468753446-2,DEM
pd-546066468753446-4,DEM
pd-546358376298555-1,DEM
pd-54641600929-1,DEM
pd-546643589052271-4,DEM
pd-546770339604286-1,REP
pd-546770339604286-4,REP
pd-546805145721191-2,DEM
pd-547215488788904-5,DEM
pd-547691502395770-1,REP
pd-54787697857-3,DEM
pd-54820342268-4,DEM
pd-548443441866241-3,REP
pd-548887825467401-4,DEM
pd-549138915142492-2,DEM
pd-549583848872535-2,REP
pd-551328948361758-2,DEM
pd-551328948361758-7,DEM
pd-55160732111-2,DEM
pd-551760741900002-1,REP
pd-551914414968500-1,REP
pd-55218624590-3,DEM
pd-55218624590-5,DEM
pd-552580508224925-4,DEM
pd-552620208132666-1,DEM
pd-553659884708687-1,REP
pd-555027097892023-3,DEM
pd-555027097892023-4,DEM
pd-555062054583635-1,REP
pd-555394394483002-5,DEM
pd-555460057980407-3,DEM
pd-555486874658819-1,DEM
pd-55549065733-3,DEM
pd-555618634771894-2,DEM
pd-55594396641-1,DEM
pd-556151661164269-3,REP
pd-556244384394682-2,REP
pd-55680377321-3,DEM
pd-557051651115624-1,REP
pd-55708608675-3,DEM
pd-557238184627887-1,DEM
pd-557255760971651-1,DEM
pd-557379524427118-1,DEM
pd-557379524427118-2,DEM
pd-558416317525208-5,DEM
pd-559837090843399-1,DEM
pd-559917687373600-1,REP
pd-56090135208-1,REP
pd-561888687609238-3,DEM
pd-561970593860027-1,DEM
pd-562118050848255-4,DEM
pd-562266863792666-1,REP
pd-562486340862154-2,DEM
pd-56257294196-1,DEM
pd-562741954098063-3,DEM
pd-562763467083540-1,DEM
pd-56282222521-4,REP
pd-562995384043573-3,REP
pd-563081730692263-2,DEM
pd-563081730692263-3,DEM
pd-563092667228414-1,REP
pd-56332452163-1,DEM
pd-5633824547-6,REP
pd-5633824547-8,DEM
pd-563861000423222-1,REP
pd-563999870281862-1,DEM
pd-56431624743-1,DEM
pd-564453843735691-1,DEM
pd-5644748986-4,DEM
pd-5647744585-3,DEM
pd-565138970229385-2,REP
pd-565522970187681-1,REP
pd-565602073609623-1,DEM
pd-565614740200355-3,REP
